sep=, 
EKG Messung vom 28.01.2019 17.49.46
gemessen mit dem EKG Dongle der Hochschule Luzern BAT HS18

 
 , Lead1, Lead2, Lead3, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
0,1.05744037069962,-195.509236979065,-196.566677349765,196.037957164415,0.528720185349812,3587.53255845333,7371.63179425642,7392.89574945942,7376.18419059378,7377.97954395751,7391.46370689102,7397.72100919046
1,-16.8281731543248,-187.230999580235,-170.40282642591,178.816913003073,-8.41408657716238,2003.76101848616,4177.92486339822,4176.5609766866,4176.26484251479,4168.29971652667,4178.11564307142,4160.71098078482
2,3.12013451402891,81.4129014474456,78.2927669334167,-79.8528341904312,1.56006725701445,1207.48917962494,2336.68559231647,2333.69540007229,2341.51281155553,2331.11193147561,2330.08390235424,2339.10345730736
3,1.23008191696135,-151.23767396214,-152.467755879101,151.85271492062,0.615040958480677,503.199501816911,1158.86675951292,1174.59843026922,1159.79052352646,1161.13410531724,1189.48638645466,1158.32565614715
4,-2.16783525998471,-91.0636906319996,-88.8958553720149,89.9797730020073,-1.08391762999236,526.290165362007,1141.47618609603,1147.5798848471,1160.01187344058,1149.73557592422,1141.51096403779,1166.71660373671
5,-8.79191022057785,-41.8340958114131,-33.0421855908353,37.4381407011242,-4.39595511028892,575.426272222903,1183.89473003664,1181.18886001309,1193.12060457046,1190.38027117911,1186.38024104809,1191.88598907134
6,-4.88453388217022,-31.946484037122,-27.0619501549518,29.5042170960369,-2.44226694108511,599.593448643223,1226.2488474414,1232.35058410832,1235.71756454991,1236.54421274373,1242.10048861912,1232.96495835637
7,-9.10441162320785,36.5669776721334,45.6713892953412,-41.1191834837373,-4.55220581160393,635.606911298499,1225.54243330166,1204.78149350049,1206.12500910036,1213.07993588885,1224.96932979921,1207.67349972844
8,-0.192172026378103,-48.4221140316222,-48.2299420052441,48.3260280184331,-0.0960860131890513,555.906566268168,1160.04307454158,1145.36884567948,1149.66797334581,1144.32346424388,1157.00646308437,1148.69794123061
9,-3.5385018963425,-17.021988050692,-13.4834861543495,15.2527371025208,-1.76925094817125,605.715638401525,1224.9147629574,1218.55575674112,1216.91776743482,1228.75738971573,1208.50573630788,1222.36193654119
10,7.31821526677231,57.9364767481165,50.6182614813442,-54.2773691147304,3.65910763338616,616.044349977659,1181.47043847397,1182.92825884683,1175.76358966308,1158.43330296423,1166.13457293549,1171.3794320412
11,16.1977209317847,-84.0515600396902,-100.249280971475,92.1504205055826,8.09886046589236,490.435280857651,1081.11984268678,1085.82699768574,1078.55019844178,1075.3348313187,1090.3294052819,1088.42744860353
12,-3.85813355329446,59.6114612786623,63.4695948319568,-61.5405280553096,-1.92906677664723,600.710715333538,1137.95183583512,1147.40913104411,1145.30825500825,1130.45339525086,1138.18764440311,1155.69456830868
13,-7.232046894409,96.9359899798874,104.168036874296,-100.552013427092,-3.6160234472045,615.471324986953,1126.77461309961,1147.55878743652,1144.15465866373,1144.8960274063,1141.55419323526,1146.57177483451
14,6.15474876831286,287.424846471986,281.270097703673,-284.347472087829,3.07737438415643,765.814330528272,1250.35856335287,1253.67756452077,1238.09241580756,1247.33105797871,1261.66699246509,1239.9757465013
15,2.09436424940941,464.060260488593,461.965896239184,-463.013078363889,1.0471821247047,944.282540290049,1426.59918434091,1426.95283075271,1422.77665949977,1436.80427280284,1423.03816557542,1431.72116643819
16,-7.37351813100395,163.273662640917,170.647180771921,-166.960421706419,-3.68675906550197,684.867837206984,1199.08849364205,1195.48635477471,1186.5906341151,1192.28401125543,1203.35842996655,1182.1130146058
17,-2.39805310053634,272.663224438904,275.06127753944,-273.862250989172,-1.19902655026817,761.46646724506,1247.87165695068,1246.88656807324,1264.3326154945,1245.75561356716,1249.36308904467,1247.39621761368
18,0.983019209146732,-65.4318095466588,-66.4148287558055,65.9233191512321,0.491509604573366,528.503068823804,1123.42096640341,1122.97579491758,1107.47344174571,1109.64233500313,1119.73764597869,1117.47740844719
19,8.49820712313522,-8.37128359245253,-16.8694907155877,12.6203871540201,4.24910356156761,565.399893851252,1147.66927841809,1134.23203385854,1151.04927883166,1146.91811849861,1145.06024741687,1142.19117291848
20,-4.80901234658086,141.783313166816,146.592325513397,-144.187819340106,-2.40450617329043,741.821758412174,1337.05119131095,1340.34589728698,1359.34090019489,1341.27226078545,1329.69215607233,1335.77461352307
21,3.23931830795482,61.3343070625851,58.0949887546303,-59.7146479086077,1.61965915397741,642.523216050118,1226.95144334561,1216.8660744665,1216.6798081219,1202.91872134857,1215.96350736445,1227.27688362962
22,10.2738224214118,30.6839893577853,20.4101669363736,-25.5470781470794,5.13691121070588,571.520672719751,1122.63117850313,1117.61435261276,1118.99903711703,1140.13044227604,1132.66507836748,1141.56108472103
23,-1.00532711349661,62.6865751613805,63.6919022748771,-63.1892387181288,-0.502663556748303,619.999552260779,1176.30720224668,1167.32193119932,1161.33471000736,1165.95093273715,1156.82631541591,1150.1741740701
24,-15.4449756228423,120.196487609122,135.641463231965,-127.918975420544,-7.72248781142116,637.321141332606,1139.00081943325,1150.66864828201,1156.53129756148,1151.05118103535,1151.2741044687,1155.16174513957
25,5.95745109985,-94.7531491550617,-100.710600254912,97.7318747049867,2.978725549925,514.165764762554,1129.04212978002,1143.71671770883,1121.24191494571,1129.7612324167,1139.64377440829,1138.08466433146
26,0.767403320845915,-79.8991955326928,-80.6665988535387,80.2828971931158,0.383701660422958,497.849282163777,1076.36516318109,1077.39392053508,1065.62374808587,1068.24874345437,1090.60824443493,1086.61438273915
27,7.20828322815942,-124.230040543509,-131.438323771668,127.834182157589,3.60414161407971,469.575842078135,1070.59000792794,1059.38840034266,1085.64767413301,1069.52373700097,1060.29246935996,1069.1810679138
28,-4.20670245777001,-19.6595211596868,-15.4528187019168,17.5561699308018,-2.103351228885,544.132373576635,1103.71756585519,1102.42506894056,1096.42283397628,1093.06516126203,1097.18495999894,1084.23616121139
29,-11.6664212396718,104.478241407225,116.144662646897,-110.311452027061,-5.83321061983588,615.121846009934,1114.09902937297,1135.29802915402,1115.5352111278,1115.22544028255,1112.57502422578,1122.70222391916
30,1.86086045042612,32.1273181398283,30.2664576894022,-31.1968879146152,0.930430225213058,520.223901034391,1010.18134437938,1000.6007254798,1005.40854302092,1002.06588854044,997.288214845437,992.137856382818
31,4.86634363009944,63.1860362535226,58.3196926234232,-60.7528644384729,2.43317181504972,545.255332136352,1032.19097164928,1038.7090621207,1036.20469303112,1027.09075582155,1024.19502909362,1037.83074969152
32,6.3994429432496,102.580281520932,96.1808385776822,-99.380560049307,3.1997214716248,605.688069145472,1115.19529971326,1102.9184795412,1100.34761982752,1107.15933963077,1109.17683990134,1100.27180272411
33,1.40962738910457,99.791428456927,98.3818010678224,-99.0866147623747,0.704813694552286,598.255315761053,1098.12883045428,1085.68470027365,1094.48473908889,1101.36892277939,1096.01646783084,1105.55237969986
34,2.35180596835562,101.81975235336,99.4679463850043,-100.643849369182,1.17590298417781,617.395062788739,1135.32217919247,1132.53968164328,1131.4508101567,1137.83933228705,1133.42406666951,1141.730722484
35,-1.69517819985049,-211.502343528002,-209.807165328151,210.654754428077,-0.847589099925244,378.795519445455,967.398204219062,977.450396549568,965.282571338379,967.837071490649,978.109566135186,975.229365577077
36,8.20293519602274,-39.4928101911792,-47.6957453872019,43.5942777891905,4.10146759801137,479.57940299809,1006.85455138338,1015.90248903359,1017.03016801906,1003.86550328298,1020.66714076968,1012.39433715632
37,-2.08930407528533,-120.520230712922,-118.430926637637,119.475578675279,-1.04465203764266,413.429054112843,945.289034863323,953.936435831769,949.385720456659,960.590452599019,960.362761299912,951.754356445745
