sep=, 
EKG Messung vom 28.01.2019 16.38.39
gemessen mit dem EKG Dongle der Hochschule Luzern BAT HS18

 
 , Lead1, Lead2, Lead3, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
0,8.77126283902908,-109.769922928157,-118.541185767186,114.155554347672,4.38563141951454,21.9262981759675,162.393782119121,169.887941048743,158.635011580976,169.356014893012,161.080817826558,158.431676911423
1,1.9234910220548,-210.782582767977,-212.706073790032,211.744328279005,0.961745511027402,-35.0578787876148,142.590316214802,136.616940621025,151.910269699467,128.285355349653,136.141304634395,148.543651406886
2,-8.73273254407104,-208.903667036124,-200.170934492053,204.537300764088,-4.36636627203552,-61.7548181490274,76.6612981939979,72.9325491440832,76.0025196586212,93.7880843673775,95.9546588986705,82.3318201981892
3,2.8676721068623,-12.0849873542611,-14.9526594611234,13.5188234076923,1.43383605343115,90.386218242711,195.725095946545,206.956517625338,193.488731202495,197.166972765495,203.0228741584,215.193080389872
4,11.5774328221451,54.5863010712783,43.0088682491332,-48.7975846602058,5.78871641107253,130.182846720025,217.356825190916,216.866519849485,210.727616484102,211.374277387455,205.705183877173,224.136715878005
5,-8.33448568906169,96.0910247606807,104.425510449742,-100.258267605212,-4.16724284453085,-301.238956063913,-706.903422577569,-734.036061252089,-717.191449751816,-723.603623014991,-708.992532940087,-721.565904974763
6,-1.36444312514504,140.257891266199,141.622334391344,-140.940112828772,-0.682221562572522,-1101.47188097144,-2344.56609633422,-2328.62638762716,-2320.43370733818,-2311.2907114586,-2321.78285207369,-2340.00489288717
7,-12.9701420795172,54.7236918697308,67.6938339492481,-61.2087629094895,-6.48507103975862,-2509.83581071747,-5087.36545538419,-5092.28683017421,-5092.81333792699,-5078.86884907223,-5098.29928448706,-5090.42965589435
8,9.26013341639191,207.585700990632,198.32556757424,-202.955634282436,4.63006670819595,-4690.07225203386,-9578.47007164196,-9582.64578673124,-9564.25976862363,-9579.19379426766,-9587.19164649572,-9589.80983981336
9,-10.4608530667902,311.828865156887,322.289718223677,-317.059291690282,-5.23042653339508,-8809.66830455021,-17941.6263273241,-17955.7481061115,-17929.0500147374,-17915.3904838955,-17956.5977316248,-17958.9968227698
10,7.33224462807993,333.639511106507,326.307266478427,-329.973388792467,3.66612231403997,-21947.4794617852,-44221.2661900489,-44240.2179356585,-44198.3676997135,-44159.7407115109,-44250.5995676914,-44249.081724244
11,-4.15928707036073,281.015412441804,285.174699512165,-283.095055976984,-2.07964353518037,-9395.8154370089,-19076.80557353,-19080.5406330839,-19063.592150855,-19054.0260408418,-19090.6385190752,-19083.6921750065
12,-0.737108544650255,123.860608624964,124.597717169614,-124.229162897289,-0.368554272325127,-5549.50853751175,-11223.6147921931,-11214.9122901573,-11212.6188972152,-11208.6172522327,-11225.6027875231,-11226.3774412656
