sep=, 
EKG Messung vom 28.01.2019 19.01.47
gemessen mit dem EKG Dongle der Hochschule Luzern BAT HS18

 
 , Lead1, Lead2, Lead3, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
0,-13.3284972867405,41.2524613887072,54.5809586754476,-47.9167100320774,-6.66424864337023,-900.200909379637,-1854.98277743472,-1845.03592079555,-1851.2189795314,-1847.65623637126,-1846.21072541596,-1840.0224003593
1,-5.14562619631761,-166.192868152109,-161.047241955792,163.620055053951,-2.5728130981588,-1065.86422499739,-1970.68120803899,-1973.74888259306,-1959.73778712991,-1966.43114400271,-1968.28466851226,-1962.47881399828
2,13.5349263047974,61.640831142955,48.1059048381576,-54.8733679905563,6.7674631523987,-903.170481152949,-1854.44686714406,-1852.35048180164,-1866.91831451334,-1874.6865035482,-1849.91523776462,-1850.57851255935
3,2.49358295623097,-108.002799695998,-110.496382652229,109.249591174113,1.24679147811548,-1019.28521533505,-1928.07404801788,-1936.08254529533,-1930.58771387034,-1928.41742298441,-1943.18159159561,-1925.50622501466
4,0.24569818857708,2.06595553463558,1.8202573460585,-1.94310644034704,0.12284909428854,-941.690234674257,-1885.20072669457,-1903.72682406026,-1884.97452997958,-1878.45455533295,-1905.39374393426,-1898.23123396863
5,18.3512323890172,96.4212950868241,78.0700626978069,-87.2456788923155,9.17561619450862,-912.362243716576,-1902.79455013096,-1920.81033343269,-1887.11529817351,-1896.74333229111,-1906.35217451854,-1914.23536227291
6,-2.86865744902752,217.438978268969,220.307635717996,-218.873306993482,-1.43432872451376,-790.107985127994,-1800.52360597398,-1804.9858417502,-1796.66091438752,-1787.92117243819,-1797.91451159591,-1789.04719656784
7,-19.1781348109653,471.236225009605,490.41435982057,-480.825292415087,-9.58906740548264,-589.27839201098,-1668.97114384253,-1675.80915799947,-1670.6766929295,-1664.15446753523,-1672.93932109792,-1674.23124071342
8,1.75304310806678,279.527484430757,277.77444132269,-278.650962876724,0.876521554033388,-735.196966582022,-1748.16837448673,-1726.99204213588,-1747.66034991734,-1726.16885790363,-1737.97661777685,-1746.21919733559
9,5.27021766459802,-58.4561189981468,-63.7263366627449,61.0912278304459,2.63510883229901,-979.296381613443,-1894.86642656414,-1899.52632235264,-1898.08703752584,-1892.27907488303,-1893.26483281419,-1896.7891147183
10,-8.2916547296918,220.024949269049,228.316603998741,-224.170776633895,-4.1458273648459,-749.857902990974,-1728.03240998069,-1726.32292109166,-1726.50161536297,-1720.88425712835,-1713.0961181435,-1724.86593366857
11,0.827634029759793,90.6250828540942,89.7974488243344,-90.2112658392143,0.413817014879896,-870.098170676662,-1829.99379017766,-1815.3926797797,-1826.21796770141,-1822.02211097075,-1827.26101688232,-1827.27137081805
