sep=, 
EKG Messung vom 28.01.2019 18.52.23
gemessen mit dem EKG Dongle der Hochschule Luzern BAT HS18

 
 , Lead1, Lead2, Lead3, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
0,-55.9304931696097,167444.225417062,167500.155910232,-167472.190663647,-27.9652465848048,83750.077955116,0,0,0,0,0,0
1,-154.057275425293,461151.678964865,461305.73624029,-461228.707602577,-77.0286377126467,230652.868120145,0,0,0,0,0,0
2,-315.292220832314,943811.617472744,944126.909693576,-943969.26358316,-157.646110416157,472063.454846788,0,0,0,0,0,0
3,-582.140709326835,1741785.3942585,1742367.53496782,-1742076.46461316,-291.070354663418,871183.767483912,0,0,0,0,0,0
4,-1075.67176237935,3217710.03805442,3218785.7098168,-3218247.87393561,-537.835881189676,1609392.8549084,0,0,0,0,0,0
5,-2631.68434881885,7873975.95360044,7876607.63794926,-7875291.79577485,-1315.84217440942,3938303.81897463,0,0,0,0,0,0
6,-1077.98175657215,3217720.082565,3218798.06432158,-3218259.07344329,-538.990878286073,1609399.03216079,0,0,0,0,0,0
7,-585.890693368856,1741758.78406233,1742344.6747557,-1742051.72940901,-292.945346684428,871172.337377849,0,0,0,0,0,0
8,-327.408995387028,943452.592126811,943780.001122198,-943616.296624504,-163.704497693514,471890.000561099,0,0,0,0,0,0
9,-157.870409915224,460867.891015547,461025.761425462,-460946.826220505,-78.9352049576119,230512.880712731,0,0,0,0,0,0
10,-53.5994782269408,167436.707494921,167490.306973148,-167463.507234034,-26.7997391134704,83745.1534865738,0,0,0,0,0,0
11,-7.02000250393758,-33.5646084560722,-26.5446059521346,30.0546072041034,-3.51000125196879,-13.2723029760673,0,0,0,0,0,0
12,-0.693304436223116,53.0177088874625,53.7110133236856,-53.3643611055741,-0.346652218111558,26.8555066618428,0,0,0,0,0,0
13,-13.6191706567188,179.383836560097,193.003007216816,-186.193421888456,-6.80958532835939,96.5015036084078,0,0,0,0,0,0
14,5.33194897187059,89.5385120130959,84.2065630412253,-86.8725375271606,2.66597448593529,42.1032815206127,0,0,0,0,0,0
15,13.7907649413391,479.575420614739,465.7846556734,-472.68003814407,6.89538247066957,232.8923278367,0,0,0,0,0,0
16,2.98273143256665,231.098139874957,228.115408442391,-229.606774158674,1.49136571628333,114.057704221195,0,0,0,0,0,0
17,0.754441840545041,472.294405543711,471.539963703166,-471.917184623439,0.377220920272521,235.769981851583,0,0,0,0,0,0
18,-2.38159663652186,11.4167053615674,13.7983019980893,-12.6075036798284,-1.19079831826093,6.89915099904465,0,0,0,0,0,0
19,7.41058267068001,-82.7011634162336,-90.1117460869136,86.4064547515736,3.70529133534001,-45.0558730434568,0,0,0,0,0,0
20,-1.42753665064811,-40.3423523016099,-38.9148156509618,39.6285839762859,-0.713768325324054,-19.4574078254809,0,0,0,0,0,0
21,-11.0185032692971,66.4003047791775,77.4188080484746,-71.9095564138261,-5.50925163464854,38.7094040242373,0,0,0,0,0,0
